"x" "y" "altitude"
"389182" -48.4039393206714 -1.41610246880715 7
"368034" -48.2654884718357 -1.39890654317374 30
"456535" -48.4596161250484 -1.50889758641048 14
"244706" -48.3351071288839 -1.29956041620914 13
"246565" -48.3804750427879 -1.30100470512654 20
"112543" -48.3833575791955 -1.19208078372041 30
"139972" -48.4077525408323 -1.21724150186519 5
"222092" -48.4426542392103 -1.28199586526289 7
"297361" -48.3329430659484 -1.3401746142101 3
"398301" -48.4281676745048 -1.42329860830853 33
"275654" -48.4768385575004 -1.32400786928025 12
"183652" -48.2570468834137 -1.25347637376988 20
"270142" -48.3341152714428 -1.31910956309325 16
"206868" -48.5340783524985 -1.27093681595936 16
"50424" -48.2500835137806 -1.14130915423272 14
"206411" -48.3652442184221 -1.27054550406846 15
"200770" -48.3882797729607 -1.26665884642007 19
"380143" -48.3193090559721 -1.40902334597659 17
"120879" -48.141470138945 -1.19851615860051 10
"58304" -48.2492445578268 -1.14824353057061 19
"53234" -48.3691118704563 -1.14416771943666 27
"76151" -48.4647444073263 -1.16316426322345 9
"17161" -48.3257231581154 -1.10530642810591 21
"165174" -48.3271229675735 -1.23838805502516 9
"134262" -48.5311077474819 -1.21233010212655 16
"141104" -48.388605011783 -1.21806080041452 15
"416947" -48.4938311172167 -1.43952562271894 6
"257500" -48.2289637431063 -1.30921963844781 21
"10613" -48.4014838415391 -1.09224687377409 18
"12959" -48.2355586153295 -1.09754346021403 16
"41881" -48.4253116206481 -1.13318635139022 22
"58681" -48.2065178759403 -1.14869050371336 21
"368441" -48.4172781134647 -1.39963835494221 27
"101602" -48.3417449211088 -1.18254476561768 17
"61932" -48.4247400995911 -1.15175990154318 10
"94976" -48.4247168899967 -1.17731666857054 23
"73217" -48.3369100062198 -1.16047623148784 26
"417177" -48.3252124098391 -1.43936067541532 22
"257182" -48.4892487915205 -1.30963542425745 6
"279872" -48.3069138889073 -1.32662068921402 16
"319541" -48.282737586026 -1.35899016611251 20
"388410" -48.2402188808135 -1.41529762624061 18
"163604" -48.3501547153101 -1.23729417497809 21
"107749" -48.2450446140981 -1.18747663135373 15
"429922" -48.4027899066947 -1.45101415061354 6
"32496" -48.3226548099816 -1.12331760870823 30
"126643" -48.354210240379 -1.20452783683507 23
"188948" -48.3643319450275 -1.25797626850174 10
"56274" -48.2600668048801 -1.14643873227396 15
"316867" -48.3407343073596 -1.35682085111394 13
"306915" -48.2758128213431 -1.34809058385265 38
"62756" -48.1902846605684 -1.15195572151486 3
"140509" -48.3150736421383 -1.21756910578874 35
"18878" -48.2696753100195 -1.10734961802597 13
"73604" -48.2882148482676 -1.16070891455666 17
"217898" -48.2337138686411 -1.27850574248627 49
"385588" -48.3503838275534 -1.4132485273135 31
"27312" -48.3856458704545 -1.11723044071055 19
"300727" -48.4482812752238 -1.34297179247971 20
"263646" -48.4859133731761 -1.31483942222633 10
"289508" -48.5364036619416 -1.33412418010592 20
"326355" -48.3970575667372 -1.36498231558994 20
"406313" -48.347946713397 -1.42980372409559 26
"134947" -48.1708030349596 -1.21253363640116 27
"234149" -48.2581166787249 -1.29137857351245 25
"260996" -48.2582330225457 -1.31209130129737 34
"117455" -48.3664272482289 -1.19625397052773 27
"273758" -48.240048367529 -1.32179895455926 35
"290369" -48.3519503064789 -1.33476912677165 23
"389257" -48.3187460632428 -1.4160048154872 9
"366385" -48.4046531782341 -1.39794849475005 18
"250030" -48.2198140567014 -1.30334493644739 24
"387765" -48.4200363550363 -1.41500333549343 35
"194813" -48.3667787183985 -1.26230784552777 15
"317621" -48.4678306335536 -1.35793579284692 5
"175526" -48.5468941513646 -1.24754080660984 15
"110939" -48.223469940628 -1.1905267833423 25
"332385" -48.3031200913051 -1.37004478546713 44
"163077" -48.3350327030231 -1.23672034244522 18
"21676" -48.3386201993093 -1.11090389576258 25
"183698" -48.5609032458343 -1.25397870118209 10
"433278" -48.4319262629925 -1.4538407473916 3
"28472" -48.3798176463506 -1.11862170805779 31
"191177" -48.2858971370833 -1.25929168375864 19
"64159" -48.217393383295 -1.1529000889184 24
"21824" -48.3978602751974 -1.11109668903292 20
"283930" -48.2747235969066 -1.32937794309351 37
"402900" -48.4474974857792 -1.42704441483811 16
"368782" -48.3855951095035 -1.40020815552834 23
"136222" -48.4034820192537 -1.21427673792162 14
"35315" -48.2233246906406 -1.12601687975907 3
"100012" -48.2537903986748 -1.18134145236475 21
"70576" -48.4080847207352 -1.15858768057102 13
"391114" -48.4121242453499 -1.41764786755537 33
"285665" -48.2619583800868 -1.33076008027321 37
"258639" -48.2397838068336 -1.31006945871464 34
"389203" -48.3774372061617 -1.41607242820449 11
"46508" -48.2933696698272 -1.13753369175972 9
"44971" -48.3256951471095 -1.13616761256101 26
"444386" -48.3858271920116 -1.48060027459701 17
"360855" -48.4723722057813 -1.39355377753001 10
"457557" -48.4569740132804 -1.51364284327086 21
"93475" -48.2432527563173 -1.17574558872152 27
"333866" -48.2813363852209 -1.37127673627502 45
"84395" -48.3532725917111 -1.16928943433177 11
"302233" -48.5447193285422 -1.34446793427084 12
"282124" -48.4566676084662 -1.32873548504823 13
"101082" -48.15654671369 -1.18194105833908 28
"454681" -48.4740530459611 -1.50458506380013 12
"448934" -48.3919187819992 -1.49233815344494 21
"310492" -48.37068208818 -1.3511561602808 19
"73359" -48.1966392695184 -1.16001392536107 21
"274777" -48.3563104494183 -1.32276422624037 7
"181467" -48.2653028896735 -1.25200891398508 21
"60643" -48.2176140243206 -1.15016753123595 10
"299519" -48.2966307054726 -1.34169051220947 23
"553" -48.3444892039802 -1.06259181778351 17
"18782" -48.3828797297775 -1.10745246264678 27
"313593" -48.4411930322549 -1.35413682904341 16
"36484" -48.3660283757763 -1.12763984993208 29
"44297" -48.2524475506686 -1.13526058128359 20
"34696" -48.3424221530843 -1.12557010871055 33
"329333" -48.4349344479884 -1.36790020400634 17
"214765" -48.4412718952978 -1.27676733860391 16
"234425" -48.3062443803999 -1.29216668882671 24
"334320" -48.3631549865704 -1.37212699552137 18
"350443" -48.4675241721185 -1.38544830839868 21
"317508" -48.3027180212907 -1.35733703149035 39
"449364" -48.4729556577418 -1.49345757401882 17
"366690" -48.3442959007198 -1.39815982649297 8
"51188" -48.3240249476378 -1.14203107267683 15
"8425" -48.3643075311417 -1.08634905680748 12
"368860" -48.3407555433331 -1.400180642993 29
"81739" -48.4680151932798 -1.16730113617867 6
"208372" -48.4786014066256 -1.27205602631359 18
"291121" -48.2891461561128 -1.33497949563595 32
"352633" -48.2954702309658 -1.38693251599669 34
"236229" -48.4793203329256 -1.29361099451341 12
"427785" -48.2802750329484 -1.44891424689039 16
"241564" -48.2309193914622 -1.29693417282167 29
"345287" -48.3057438089407 -1.38107939536935 21
"36152" -48.4369711676389 -1.12742431863022 18
"358165" -48.2550919792319 -1.39121439035309 13
"436752" -48.279293458202 -1.4575706060505 14
"74163" -48.3414874756039 -1.16131843970934 10
"315023" -48.2494450151296 -1.35513554282532 24
"162749" -48.3634643881037 -1.23606144261244 18
"142003" -48.5309627685335 -1.21917360363157 13
"218933" -48.4004763092122 -1.27979846569684 20
"264518" -48.3862882556224 -1.31469649501153 9
"312395" -48.2827444418818 -1.3528460872931 29
"417698" -48.4058552725923 -1.43984551286716 13
"187221" -48.2425235080797 -1.25636007400085 26
"255808" -48.3785250675604 -1.30826443037275 7
"82186" -48.3682579632752 -1.16748819547713 34
"180771" -48.5536896250581 -1.25173722884292 10
"394640" -48.3709110993571 -1.42025443484119 17
"383813" -48.3284631438784 -1.41182680641143 11
"39590" -48.2883819533261 -1.13054701702445 13
"179105" -48.3478757034029 -1.25023240300141 8
"271350" -48.2715429060706 -1.32001872301679 26
"455848" -48.4160460922679 -1.50689077170187 24
"442276" -48.3874994712448 -1.47445765223144 8
"55309" -48.3192647522939 -1.14597649953612 21
"326710" -48.3890096606519 -1.36525283094148 34
"380635" -48.3634306837549 -1.40944644557871 18
"407406" -48.2551845315526 -1.43059158545739 23
"103046" -48.344796060667 -1.18366487160409 10
"201921" -48.4035410741091 -1.26751220319867 23
"17757" -48.3769379199058 -1.10658600207593 33
"319399" -48.4092582237578 -1.35870299643513 17
"351081" -48.263839067256 -1.38549954206513 36
"55734" -48.4377869618593 -1.14632515912864 22
"363883" -48.2944891675049 -1.39558904587995 19
"406312" -48.3491161142512 -1.42986493235289 22
"77512" -48.2235351929184 -1.16353142274856 36
"121329" -48.2614298494322 -1.19983685027299 30
"79349" -48.462883224093 -1.16534125537721 7
"85334" -48.402246973538 -1.17012686889491 23
"294214" -48.3861946922357 -1.33773867331093 15
"211242" -48.4279545268951 -1.2739608598723 12
"380454" -48.2405035412203 -1.4092099542166 13
"194105" -48.2678595432141 -1.26150689282476 20
"445328" -48.421346165087 -1.48371454701461 9
"301939" -48.530842983456 -1.34417451136435 17
"449036" -48.4203644399301 -1.49265123820521 2
"212589" -48.2586894566716 -1.2746229255412 18
"233300" -48.4432927694423 -1.29101432832511 17
"49070" -48.4311325505984 -1.14031397683043 20
"235372" -48.3729910940093 -1.29289724406804 22
"37450" -48.2843609328245 -1.12830901262589 16
"69830" -48.1672523072008 -1.15751774402431 9
"327546" -48.2685787423669 -1.36567664382246 52
"160659" -48.3780442434335 -1.23480839378439 30
"360306" -48.3925870907294 -1.3929076045586 22
"56660" -48.2342175209986 -1.14687914347805 11
"399028" -48.3767349348484 -1.42361267486513 10
"78319" -48.2269870076352 -1.16437263384491 29
"438461" -48.4492632160912 -1.46126235785486 4
"343381" -48.3591623778654 -1.37988294809779 29
"323420" -48.501822436418 -1.36258027964089 15
"329132" -48.3301781626921 -1.36728242760928 20
"231757" -48.3199949473744 -1.28949004035454 16
"13993" -48.4159061582031 -1.09994034945655 8
"435006" -48.4177706192453 -1.45563998655127 18
"6306" -48.3482194436858 -1.08060939057502 22
"200349" -48.2182358612719 -1.26610830129037 38
"292579" -48.2969141541839 -1.33624486797251 23
"249584" -48.319564180727 -1.30331420478963 20
"268568" -48.2661901991745 -1.31775069227901 36
"421719" -48.2960985651418 -1.44334772880753 20
"266005" -48.3785169209587 -1.31608478346341 6
"259524" -48.366451219559 -1.31104465670854 12
"143197" -48.2823305184567 -1.21963064020776 38
"311766" -48.3163199607977 -1.35260443558448 20
"56402" -48.4315891101301 -1.14697129230164 16
"306370" -48.530561515924 -1.34808486868571 16
"197234" -48.2928289382378 -1.26404668933517 11
"363538" -48.3406915928558 -1.39536281877216 18
"347360" -48.3848279781872 -1.38284415012261 16
"346703" -48.2599582499499 -1.38214376981335 28
"144950" -48.1744009812446 -1.22091495688734 32
"278760" -48.4302607355258 -1.32591486555608 7
"234581" -48.4787204762565 -1.29216723729198 11
"240424" -48.2585551619045 -1.29646178419594 37
"122810" -48.3436695591281 -1.20097982455916 23
"81814" -48.4066893887977 -1.16724485500967 25
"211276" -48.4076971001059 -1.27394041604483 21
"29074" -48.3573418769352 -1.11915999769405 27
"268962" -48.4542730391305 -1.31839833272656 15
"452866" -48.4702273664309 -1.50080980101534 11
"344738" -48.4467149501637 -1.38095680152133 7
"28045" -48.3689966671913 -1.1180533632331 23
"265613" -48.3290689197631 -1.31547337712793 15
"46993" -48.423087275725 -1.1382119186431 19
"128773" -48.2013275173922 -1.2065615536191 31
"106949" -48.4102783999143 -1.18707890806529 24
"437125" -48.445242072535 -1.45860428184648 6
"31008" -48.325153752624 -1.12136490573976 32
"385579" -48.3555637273374 -1.41334756964458 21
"85134" -48.2981948649141 -1.16965551341279 20
"297019" -48.315362673151 -1.33989593714767 28
"349515" -48.2910333514021 -1.38441389916808 49
"445467" -48.3789542573092 -1.48436263197099 16
"290455" -48.2910891060786 -1.33442309482528 26
"2779" -48.3302989389494 -1.07159191123913 7
"73923" -48.2918215444779 -1.16099167458038 17
"420401" -48.4061299422184 -1.4423595685587 5
"57757" -48.2789322540269 -1.14785323323229 17
"163439" -48.2726017952551 -1.23693574876923 24
"427708" -48.3515915412127 -1.44899933333323 25
"457941" -48.4772316859952 -1.51590122642972 13
"428674" -48.3893514678624 -1.44996117189046 20
"226576" -48.5333981066521 -1.28579664721058 11
"44678" -48.3714778871404 -1.1359306322769 15
"451885" -48.4582404103794 -1.49856128076172 20
"112958" -48.2246754053967 -1.19195224847566 20
"165447" -48.3765142289789 -1.23871704992909 33
"308685" -48.2287799881165 -1.34957308632361 32
"17199" -48.2448459610528 -1.10509233355012 14
"42413" -48.4044995645964 -1.13400556049562 27
"261905" -48.3710279434169 -1.31286493059531 15
"388629" -48.331233944195 -1.41546075140744 11
"372085" -48.3870261554879 -1.40267691546083 28
"198862" -48.3828901187675 -1.26505737243215 26
"57516" -48.3154183762385 -1.14760868102096 22
"198066" -48.4176961724892 -1.26473338179619 13
"186392" -48.3596397906938 -1.25601642993814 16
"66364" -48.1962924403069 -1.15534378907931 18
"185102" -48.440976080521 -1.25502056377214 33
"18266" -48.2682888338975 -1.10651051036726 13
"50" -48.3636847630987 -1.05753450538001 16
"264860" -48.3966476835174 -1.31517289871045 26
"384090" -48.3886799336564 -1.4127956674759 25
"346170" -48.4299239160368 -1.38219547448069 17
"177257" -48.5452969645145 -1.24907564908843 12
"1538" -48.3899893282197 -1.06793760474232 16
"7379" -48.355523768693 -1.08322254623771 15
"296799" -48.2629197886991 -1.33955822508421 25
"311697" -48.3787559598317 -1.35239386028344 15
"6573" -48.3573753189065 -1.08117601529776 23
"506" -48.343795907405 -1.06217228067437 13
"69930" -48.3949043767979 -1.15843585494795 22
"412265" -48.3017973236243 -1.4346968358598 24
"1697" -48.3518370745707 -1.06832367739434 11
"301691" -48.4398162767362 -1.34380081520563 13
"357820" -48.2720184618899 -1.39090834024293 28
"257419" -48.2879252636521 -1.30942420944353 30
"295071" -48.3586526245596 -1.33826756169912 15
"31936" -48.2691062480453 -1.12270915326837 12
"172664" -48.2642697253009 -1.24493292420014 22
"223050" -48.5325682122074 -1.2830025171919 11
"114110" -48.1520965584873 -1.19296667519941 11
"361214" -48.3542908148598 -1.39370250211352 42
"418125" -48.2877776697152 -1.44012605794779 14
"391691" -48.4601807704912 -1.4182135301717 19
"369420" -48.3041957578742 -1.40034805600292 16
"399855" -48.2530648704763 -1.42411928548583 21
"435974" -48.3096525729276 -1.45637849043638 20
"299925" -48.4303823806503 -1.34239428966303 9
"358701" -48.4741779000895 -1.39187981056637 11
"50471" -48.4425085141335 -1.14158108716889 25
"306756" -48.431486133869 -1.34840062972064 23
"327369" -48.3923390956484 -1.3658150728214 10
"291841" -48.5359855567836 -1.33593942220078 20
"251688" -48.3147066586517 -1.30484505662892 16
"233047" -48.2199666610549 -1.29063868546816 34
"366349" -48.4416321557761 -1.39777987543018 20
"325014" -48.3948385850582 -1.36400233827738 17
"328649" -48.4679875150729 -1.36715346151548 20
"289982" -48.3815502913647 -1.33424244599888 18
"114210" -48.3664299097348 -1.19346101199651 25
"131161" -48.3084228034742 -1.20904429967789 25
"152613" -48.5523792192877 -1.22810413023299 15
"111057" -48.3569983161806 -1.19065896077722 20
"30453" -48.3334781740029 -1.1208139774866 27
"345225" -48.3506973332899 -1.38113028469103 23
"155712" -48.2606778368516 -1.23022085819407 22
"371754" -48.469726153144 -1.40248911170906 1
"290775" -48.3096799093855 -1.33472292486688 17
"253066" -48.2791886398884 -1.30592372618248 23
"294982" -48.4341331247006 -1.33820859185207 23
"8231" -48.3626433267718 -1.085649355736 11
"104932" -48.3889135500459 -1.18538286711997 10
"104858" -48.1611213204373 -1.1848778763252 45
"140857" -48.3181256784936 -1.21771180779444 21
"135036" -48.3421042516138 -1.21276435443576 16
"153535" -48.5488077659315 -1.22882710742245 27
"136297" -48.3412287571077 -1.21424372740654 17
"294958" -48.4448172900346 -1.33821982276446 22
"179407" -48.3663743830319 -1.25043735333926 15
"408448" -48.3141493262507 -1.43163934970184 10
"242356" -48.2516818935842 -1.2977482284182 31
"128737" -48.2374416839856 -1.20673836401811 19
"261408" -48.2178623206153 -1.31199987146129 30
"200383" -48.3225162787893 -1.26631197554751 17
"123247" -48.4127622070152 -1.20160518601251 12
"215182" -48.3902121106167 -1.27671565444053 10
"350314" -48.2954724502777 -1.3849775616144 42
"37096" -48.3708192973545 -1.12777455066095 32
"121658" -48.2335181738461 -1.19975271380759 21
"27659" -48.2872842527447 -1.11741991353861 14
"271928" -48.3548697463368 -1.32064005122974 16
"238491" -48.5436574591473 -1.29530398355719 19
"157060" -48.2296409298854 -1.23170459164022 41
