"x" "y" "jan" "fev" "mar" "abr" "mai" "jun" "jul" "ago" "set" "out" "nov" "dez"
"V346" -1.21894865005 -48.4115549852 343.233767509562 367.041456222562 450.4741039275 446.378091812063 338.472861289937 179.703754425056 168.192217000387 141.419967651338 94.7174801826562 90.4375448227563 80.28375625615 236.399617910431
"V347" -1.21894865005 -48.4019029853 343.233767509562 367.041456222562 450.4741039275 446.378091812063 338.472861289937 179.703754425056 168.192217000387 141.419967651338 94.7174801826562 90.4375448227563 80.28375625615 236.399617910431
"V348" -1.21894865005 -48.3922509854 338.224639892625 363.409771919313 442.831916809 444.828104019187 340.215517044125 179.311520099619 170.723213704493 139.767556190481 94.9068763256438 87.013223648025 79.7224094868187 231.768685102469
"V349" -1.21894865005 -48.3825989855 338.224639892625 363.409771919313 442.831916809 444.828104019187 340.215517044125 179.311520099619 170.723213704493 139.767556190481 94.9068763256438 87.013223648025 79.7224094868187 231.768685102469
"V350" -1.21894865005 -48.3729469856 338.224639892625 363.409771919313 442.831916809 444.828104019187 340.215517044125 179.311520099619 170.723213704493 139.767556190481 94.9068763256438 87.013223648025 79.7224094868187 231.768685102469
"V351" -1.21894865005 -48.3632949857 338.224639892625 363.409771919313 442.831916809 444.828104019187 340.215517044125 179.311520099619 170.723213704493 139.767556190481 94.9068763256438 87.013223648025 79.7224094868187 231.768685102469
"V352" -1.21894865005 -48.3536429858 338.224639892625 363.409771919313 442.831916809 444.828104019187 340.215517044125 179.311520099619 170.723213704493 139.767556190481 94.9068763256438 87.013223648025 79.7224094868187 231.768685102469
"V353" -1.21894865005 -48.3439909859 347.658496856688 382.042731285 451.655500411938 431.494979858312 334.6270599365 180.4376688003 173.994837443133 142.0625109673 95.8982839585313 84.9152444601312 81.1386408805375 240.10601353645
"V354" -1.21894865005 -48.334338986 347.658496856688 382.042731285 451.655500411938 431.494979858312 334.6270599365 180.4376688003 173.994837443133 142.0625109673 95.8982839585313 84.9152444601312 81.1386408805375 240.10601353645
"V355" -1.21894865005 -48.3246869861 347.658496856688 382.042731285 451.655500411938 431.494979858312 334.6270599365 180.4376688003 173.994837443133 142.0625109673 95.8982839585313 84.9152444601312 81.1386408805375 240.10601353645
"V356" -1.21894865005 -48.3150349862 347.658496856688 382.042731285 451.655500411938 431.494979858312 334.6270599365 180.4376688003 173.994837443133 142.0625109673 95.8982839585313 84.9152444601312 81.1386408805375 240.10601353645
"V357" -1.21894865005 -48.3053829863 347.658496856688 382.042731285 451.655500411938 431.494979858312 334.6270599365 180.4376688003 173.994837443133 142.0625109673 95.8982839585313 84.9152444601312 81.1386408805375 240.10601353645
"V358" -1.21894865005 -48.2957309864 357.17727565775 393.084850311312 463.902200698875 426.464908599937 335.804509162875 182.233510494269 176.138203430247 141.779523372675 93.1622195244 84.1920839548562 84.9981024264875 232.770414113975
"V359" -1.21894865005 -48.2860789865 357.17727565775 393.084850311312 463.902200698875 426.464908599937 335.804509162875 182.233510494269 176.138203430247 141.779523372675 93.1622195244 84.1920839548562 84.9981024264875 232.770414113975
"V360" -1.21894865005 -48.2764269866 357.17727565775 393.084850311312 463.902200698875 426.464908599937 335.804509162875 182.233510494269 176.138203430247 141.779523372675 93.1622195244 84.1920839548562 84.9981024264875 232.770414113975
"V361" -1.21894865005 -48.2667749867 357.17727565775 393.084850311312 463.902200698875 426.464908599937 335.804509162875 182.233510494269 176.138203430247 141.779523372675 93.1622195244 84.1920839548562 84.9981024264875 232.770414113975
"V362" -1.21894865005 -48.2571229868 357.17727565775 393.084850311312 463.902200698875 426.464908599937 335.804509162875 182.233510494269 176.138203430247 141.779523372675 93.1622195244 84.1920839548562 84.9981024264875 232.770414113975
"V363" -1.21894865005 -48.2474709869 357.27510833725 388.450395584063 454.025232315125 422.641830444313 334.60246658325 184.049268245675 177.8216639201 142.6300330162 90.5401608943875 82.5611693858812 84.761489510625 230.745964527162
"V364" -1.21894865005 -48.237818987 357.27510833725 388.450395584063 454.025232315125 422.641830444313 334.60246658325 184.049268245675 177.8216639201 142.6300330162 90.5401608943875 82.5611693858812 84.761489510625 230.745964527162
"V365" -1.21894865005 -48.2281669871 357.27510833725 388.450395584063 454.025232315125 422.641830444313 334.60246658325 184.049268245675 177.8216639201 142.6300330162 90.5401608943875 82.5611693858812 84.761489510625 230.745964527162
"V366" -1.21894865005 -48.2185149872 357.27510833725 388.450395584063 454.025232315125 422.641830444313 334.60246658325 184.049268245675 177.8216639201 142.6300330162 90.5401608943875 82.5611693858812 84.761489510625 230.745964527162
"V367" -1.21894865005 -48.2088629873 357.27510833725 388.450395584063 454.025232315125 422.641830444313 334.60246658325 184.049268245675 177.8216639201 142.6300330162 90.5401608943875 82.5611693858812 84.761489510625 230.745964527162
"V368" -1.21894865005 -48.1992109874 357.36286926275 404.009584426938 435.526597976625 418.233537673938 332.659917831437 186.885238647481 181.871794636953 147.919622898106 93.4476845264375 88.3863856196125 86.77797722815 232.023193836056
"V369" -1.21894865005 -48.1895589875 357.36286926275 404.009584426938 435.526597976625 418.233537673938 332.659917831437 186.885238647481 181.871794636953 147.919622898106 93.4476845264375 88.3863856196125 86.77797722815 232.023193836056
"V370" -1.21894865005 -48.1799069876 357.36286926275 404.009584426938 435.526597976625 418.233537673938 332.659917831437 186.885238647481 181.871794636953 147.919622898106 93.4476845264375 88.3863856196125 86.77797722815 232.023193836056
"V371" -1.22860064995 -48.4598149847 328.49562263475 370.8506269455 437.495718002313 450.822219848562 342.319767952062 183.003876209375 168.686914571 139.858256339969 97.3926143647 85.6670851707688 74.6432068348063 229.130534172037
"V372" -1.22860064995 -48.4501629848 328.49562263475 370.8506269455 437.495718002313 450.822219848562 342.319767952062 183.003876209375 168.686914571 139.858256339969 97.3926143647 85.6670851707688 74.6432068348063 229.130534172037
"V373" -1.22860064995 -48.4405109849 343.233767509562 367.041456222562 450.4741039275 446.378091812063 338.472861289937 179.703754425056 168.192217000387 141.419967651338 94.7174801826562 90.4375448227563 80.28375625615 236.399617910431
"V374" -1.22860064995 -48.430858985 343.233767509562 367.041456222562 450.4741039275 446.378091812063 338.472861289937 179.703754425056 168.192217000387 141.419967651338 94.7174801826562 90.4375448227563 80.28375625615 236.399617910431
"V375" -1.22860064995 -48.4212069851 343.233767509562 367.041456222562 450.4741039275 446.378091812063 338.472861289937 179.703754425056 168.192217000387 141.419967651338 94.7174801826562 90.4375448227563 80.28375625615 236.399617910431
"V376" -1.22860064995 -48.4115549852 343.233767509562 367.041456222562 450.4741039275 446.378091812063 338.472861289937 179.703754425056 168.192217000387 141.419967651338 94.7174801826562 90.4375448227563 80.28375625615 236.399617910431
"V377" -1.22860064995 -48.4019029853 343.233767509562 367.041456222562 450.4741039275 446.378091812063 338.472861289937 179.703754425056 168.192217000387 141.419967651338 94.7174801826562 90.4375448227563 80.28375625615 236.399617910431
"V378" -1.22860064995 -48.3922509854 338.224639892625 363.409771919313 442.831916809 444.828104019187 340.215517044125 179.311520099619 170.723213704493 139.767556190481 94.9068763256438 87.013223648025 79.7224094868187 231.768685102469
"V379" -1.22860064995 -48.3825989855 338.224639892625 363.409771919313 442.831916809 444.828104019187 340.215517044125 179.311520099619 170.723213704493 139.767556190481 94.9068763256438 87.013223648025 79.7224094868187 231.768685102469
"V380" -1.22860064995 -48.3729469856 338.224639892625 363.409771919313 442.831916809 444.828104019187 340.215517044125 179.311520099619 170.723213704493 139.767556190481 94.9068763256438 87.013223648025 79.7224094868187 231.768685102469
"V381" -1.22860064995 -48.3632949857 338.224639892625 363.409771919313 442.831916809 444.828104019187 340.215517044125 179.311520099619 170.723213704493 139.767556190481 94.9068763256438 87.013223648025 79.7224094868187 231.768685102469
"V382" -1.22860064995 -48.3536429858 338.224639892625 363.409771919313 442.831916809 444.828104019187 340.215517044125 179.311520099619 170.723213704493 139.767556190481 94.9068763256438 87.013223648025 79.7224094868187 231.768685102469
"V383" -1.22860064995 -48.3439909859 347.658496856688 382.042731285 451.655500411938 431.494979858312 334.6270599365 180.4376688003 173.994837443133 142.0625109673 95.8982839585313 84.9152444601312 81.1386408805375 240.10601353645
"V384" -1.22860064995 -48.334338986 347.658496856688 382.042731285 451.655500411938 431.494979858312 334.6270599365 180.4376688003 173.994837443133 142.0625109673 95.8982839585313 84.9152444601312 81.1386408805375 240.10601353645
"V385" -1.22860064995 -48.3246869861 347.658496856688 382.042731285 451.655500411938 431.494979858312 334.6270599365 180.4376688003 173.994837443133 142.0625109673 95.8982839585313 84.9152444601312 81.1386408805375 240.10601353645
"V386" -1.22860064995 -48.3150349862 347.658496856688 382.042731285 451.655500411938 431.494979858312 334.6270599365 180.4376688003 173.994837443133 142.0625109673 95.8982839585313 84.9152444601312 81.1386408805375 240.10601353645
"V387" -1.22860064995 -48.3053829863 347.658496856688 382.042731285 451.655500411938 431.494979858312 334.6270599365 180.4376688003 173.994837443133 142.0625109673 95.8982839585313 84.9152444601312 81.1386408805375 240.10601353645
"V388" -1.22860064995 -48.2957309864 357.17727565775 393.084850311312 463.902200698875 426.464908599937 335.804509162875 182.233510494269 176.138203430247 141.779523372675 93.1622195244 84.1920839548562 84.9981024264875 232.770414113975
"V389" -1.22860064995 -48.2860789865 357.17727565775 393.084850311312 463.902200698875 426.464908599937 335.804509162875 182.233510494269 176.138203430247 141.779523372675 93.1622195244 84.1920839548562 84.9981024264875 232.770414113975
"V390" -1.22860064995 -48.2764269866 357.17727565775 393.084850311312 463.902200698875 426.464908599937 335.804509162875 182.233510494269 176.138203430247 141.779523372675 93.1622195244 84.1920839548562 84.9981024264875 232.770414113975
"V391" -1.22860064995 -48.2667749867 357.17727565775 393.084850311312 463.902200698875 426.464908599937 335.804509162875 182.233510494269 176.138203430247 141.779523372675 93.1622195244 84.1920839548562 84.9981024264875 232.770414113975
"V392" -1.22860064995 -48.2571229868 357.17727565775 393.084850311312 463.902200698875 426.464908599937 335.804509162875 182.233510494269 176.138203430247 141.779523372675 93.1622195244 84.1920839548562 84.9981024264875 232.770414113975
"V393" -1.22860064995 -48.2474709869 357.27510833725 388.450395584063 454.025232315125 422.641830444313 334.60246658325 184.049268245675 177.8216639201 142.6300330162 90.5401608943875 82.5611693858812 84.761489510625 230.745964527162
"V394" -1.22860064995 -48.237818987 357.27510833725 388.450395584063 454.025232315125 422.641830444313 334.60246658325 184.049268245675 177.8216639201 142.6300330162 90.5401608943875 82.5611693858812 84.761489510625 230.745964527162
"V395" -1.22860064995 -48.2281669871 357.27510833725 388.450395584063 454.025232315125 422.641830444313 334.60246658325 184.049268245675 177.8216639201 142.6300330162 90.5401608943875 82.5611693858812 84.761489510625 230.745964527162
"V396" -1.22860064995 -48.2185149872 357.27510833725 388.450395584063 454.025232315125 422.641830444313 334.60246658325 184.049268245675 177.8216639201 142.6300330162 90.5401608943875 82.5611693858812 84.761489510625 230.745964527162
"V397" -1.22860064995 -48.2088629873 357.27510833725 388.450395584063 454.025232315125 422.641830444313 334.60246658325 184.049268245675 177.8216639201 142.6300330162 90.5401608943875 82.5611693858812 84.761489510625 230.745964527162
"V398" -1.22860064995 -48.1992109874 357.36286926275 404.009584426938 435.526597976625 418.233537673938 332.659917831437 186.885238647481 181.871794636953 147.919622898106 93.4476845264375 88.3863856196125 86.77797722815 232.023193836056
"V399" -1.22860064995 -48.1895589875 357.36286926275 404.009584426938 435.526597976625 418.233537673938 332.659917831437 186.885238647481 181.871794636953 147.919622898106 93.4476845264375 88.3863856196125 86.77797722815 232.023193836056
"V400" -1.23825264985 -48.4598149847 328.49562263475 370.8506269455 437.495718002313 450.822219848562 342.319767952062 183.003876209375 168.686914571 139.858256339969 97.3926143647 85.6670851707688 74.6432068348063 229.130534172037
"V401" -1.23825264985 -48.4501629848 328.49562263475 370.8506269455 437.495718002313 450.822219848562 342.319767952062 183.003876209375 168.686914571 139.858256339969 97.3926143647 85.6670851707688 74.6432068348063 229.130534172037
"V402" -1.23825264985 -48.4405109849 343.233767509562 367.041456222562 450.4741039275 446.378091812063 338.472861289937 179.703754425056 168.192217000387 141.419967651338 94.7174801826562 90.4375448227563 80.28375625615 236.399617910431
"V403" -1.23825264985 -48.430858985 343.233767509562 367.041456222562 450.4741039275 446.378091812063 338.472861289937 179.703754425056 168.192217000387 141.419967651338 94.7174801826562 90.4375448227563 80.28375625615 236.399617910431
"V404" -1.23825264985 -48.4212069851 343.233767509562 367.041456222562 450.4741039275 446.378091812063 338.472861289937 179.703754425056 168.192217000387 141.419967651338 94.7174801826562 90.4375448227563 80.28375625615 236.399617910431
